cited_cluster_id,citing_cluster_id,citing_court_id
110880,728096,ca4
110880,755351,ca9
110880,727370,ca8
110880,747752,ca5
110880,523166,ca5
110880,2383984,nysd
110880,528203,ca3
110880,112740,scotus
110880,111607,scotus
110880,111608,scotus
110880,2140408,ill
110880,111189,scotus
110880,546344,ca9
110880,765924,ca8
110880,111385,scotus
110880,111097,scotus
110880,574978,ca9
110880,111411,scotus
110880,774705,ca3
110880,2379732,mied
110880,755215,ca8
110880,768955,ca6
110880,751767,ca2
110880,770859,ca7
110880,2051740,mass
110880,1230531,ca7
110880,1947094,tnwd
110880,803084,ca6
110880,2994621,ca7
110880,1951861,ksd
110880,10231902,waed
110880,2319841,flmd
110880,606039,ca7
110880,2058438,md
110880,621405,ca3
110880,1371307,mnd
110880,2968362,ca4
110880,3003109,ca7
110880,2262427,calctapp
110880,2145616,minnctapp
110880,1959727,pacommwct
110880,2158967,lawd
110880,2159077,lawd
110880,3046278,ca11
110880,2314437,pa
110880,2406723,mad
110880,2077183,njsuperctappdiv
110880,2322658,cacd
110880,4342681,ag
110880,2475833,rid
110880,3049718,ca9
110880,2415905,paed
110880,2488301,alsd
110880,2807599,ca11
110880,4350225,calag
110880,2256295,calctapp
110880,2428509,rid
110880,2519998,vaed
110880,2360200,cand
110880,2360222,ohsd
110880,2522909,cand
110880,3018193,ca8
110880,4342448,ag
110880,2369773,rid
110880,2363145,dcd
110880,3179295,ca10
110880,2540413,waed
110880,2454199,ksd
110880,2683396,dcd
110880,814473,ca11
110880,2966492,ca4
110880,2969446,ca6
110880,2976053,ca6
110880,13554,ca5
110880,3016526,ca8
110880,2471538,flsd
110880,3023513,ca8
110880,3000376,ca7
110880,4483221,ca9
110880,4482944,ca9
110880,3020934,ca8
110880,3009999,ca3
110880,3010000,ca3
110880,3017559,ca8
110880,4255693,ca3
110880,2491837,njd
110880,4531050,ca10
110880,4353593,texag
110880,4353723,texag
110880,4351889,texag
110880,4134506,texag
110880,4136168,texag
110880,4134858,texag
110880,4136114,texag
110880,773638,ca9
110880,795621,ca4
110880,433093,ca7
110880,430933,ca9
110880,439226,ca2
110880,445506,ca7
110880,4773285,wash
110880,2474411,mad
110880,3440164,kanag
110880,784456,ca6
110880,2509375,prd
110880,2520863,caed
110880,4647840,ca3
110880,1393711,vid
110880,490544,ca3
110880,2523890,flsd
110880,2459568,flsd
110880,1398218,akd
110880,71984,ca5
110880,1421903,wyo
110880,118111,scotus
110880,1428812,njd
110880,546189,ca11
110880,1456386,njd
110880,550100,ca3
110880,1474396,cacd
110880,562727,ca11
110880,1470423,dcd
110880,176919,ca9
110880,2578609,vaed
110880,2593377,wiwd
110880,2571796,caed
110880,616395,ca9
110880,586359,ca8
110880,1818388,paed
110880,1817206,dcd
110880,1766349,almd
110880,1115312,wyo
110880,1209439,alaska
110880,1229629,ca6
110880,1198948,kan
110880,1266025,ga
110880,1397380,pamd
110880,1460861,flsd
110880,1448511,cacd
110880,1456720,cand
110880,1521539,ilnd
110880,1521096,mied
110880,1529769,lamd
110880,4262869,texapp
110880,4286976,texapp
110880,145809,scotus
110880,9383556,cadc
110880,7324466,nysd
110880,7316672,nyed
110880,6576037,mass
110880,6579320,mass
110880,1633467,nysd
110880,199407,ca1
110880,4482070,ca2
110880,8355493,masssuperct
110880,8439859,ca2
110880,7033895,ca2
110880,7033967,ca2
110880,10356210,ca7
110880,10356211,ca7
110880,10356209,ca7
110880,10356208,ca7
110880,10356207,ca7
110880,10356237,ca7
110880,118317,scotus
110880,118317,scotus
110880,118317,scotus
110880,7065909,ca9
110880,8960477,ca9
110880,9004002,ca9
110880,495306,ca9
110880,1494044,nyed
110880,3594420,nyag
110880,8933443,ca2
110880,5811291,calctapp
110880,5810259,calctapp
110880,614212,ca9
110880,614212,ca9
110880,1612595,nysd
110880,6339942,nysupct
110880,2197371,ny
110880,705075,ca2
110880,663727,ca2
110880,705165,ca2
110880,7028042,ca2
110880,2197371,ny
110880,1432145,nysd
110880,1987833,nyed
110880,757732,ca2
110880,766740,ca2
110880,7079394,ca2
110880,7060096,ca2
110880,7070539,ca2
110880,776897,ca2
110880,7103823,ca2
110880,7317791,cand
110880,10229305,vtd
110880,8344529,illinoised
110880,4531050,ca10
110880,71984,ca5
110880,71984,ca5
110880,196351,ca1
110880,196613,ca1
110880,198529,ca1
110880,196362,ca1
110880,199407,ca1
110880,201601,ca1
110880,445233,ca1
110880,450808,ca1
110880,713999,ca1
110880,790249,ca1
110880,1941768,me
110880,2963915,ca1
110880,2965832,ca1
110880,9674264,ilnd
110880,196351,ca1
110880,9695832,innd
110880,9750083,mied
110880,9804615,njd
110880,7314541,azd
110880,7336160,pamd
110880,9022495,ca9
110880,3179295,ca10
110880,5046806,ala
110880,8566965,prsupreme
110880,8717185,flsd
110880,8720105,prd
110880,8728604,mdd
110880,145809,scotus
110880,212854,ca3
110880,784456,ca6
110880,768955,ca6
110880,2968362,ca4
110880,1266025,ga
110880,7028457,ca4
110880,7029912,ca3
110880,7029912,ca3
110880,8901076,akd
110880,8960498,ca7
110880,8960989,ca3
110880,8992603,ca3
110880,8989460,ca11
110880,8980429,ca3
110880,8980429,ca3
110880,9008918,ca8
110880,9017267,ca7
110880,111097,scotus
110880,111097,scotus
110880,111189,scotus
110880,111189,scotus
110880,111607,scotus
110880,111385,scotus
110880,111466,scotus
110880,118111,scotus
110880,118111,scotus
110880,1209439,alaska
110880,1211062,sc
110880,1421903,wyo
110880,1818388,paed
110881,757586,ca6
110881,760213,ca7
110881,2097406,mass
110881,1491783,ilnd
110881,1481401,nysd
110881,154672,ca10
110881,1476884,vtd
110881,1535406,mied
110881,3021378,ca8
110881,768410,ca9
110881,1539397,bap9
110881,1552605,sdd
110881,2117580,flnd
110881,628607,ca5
110881,2126987,mad
110881,1584026,vtd
110881,1588744,ilnd
110881,659942,ca9
110881,2568727,nysd
110881,3259843,arkag
110881,1598446,moed
110881,2154079,ill
110881,1530836,pamd
110881,2499031,paed
110881,670555,ca7
110881,2389530,innd
110881,1690011,mssd
110881,1676603,pamd
110881,1647146,ksd
110881,1431073,ded
110881,1458343,paed
110881,1657546,almd
110881,2462237,mad
110881,1678277,iand
110881,677053,ca6
110881,1521982,ksd
110881,1747219,txsd
110881,1379656,iand
110881,2466901,prd
110881,1817151,cand
110881,1820832,fla
110881,1812742,ctd
110881,1898494,miwb
110881,1486412,scd
110881,711047,ca5
110881,714017,ca3
110881,706952,ca7
110881,1760239,vawd
110881,2211111,illappct
110881,1867452,mad
110881,1510321,ksd
110881,684393,ca7
110881,1883363,dcd
110881,695540,ca5
110881,1491378,ksd
110881,507119,ca5
110881,1530622,okwd
110881,3010279,ca3
110881,1766553,lawd
110881,745354,ca7
110881,728768,ca6
110881,733284,ca6
110881,756555,ca9
110881,1896618,fla
110881,2930,ca2
110881,759163,ca7
110881,1590951,mtd
110881,111472,scotus
110881,111474,scotus
110881,738551,ca8
110881,111504,scotus
110881,758346,ca5
110881,3023154,ca8
110881,1461201,mad
110881,1946079,flmd
110881,1948031,mnd
110881,752915,ca9
110881,746882,ca4
110881,76791,ca11
110881,752445,ca5
110881,2312963,nj
110881,758554,ca5
110881,757765,ca4
110881,1514018,paed
110881,750091,ca3
110881,112584,scotus
110881,1475534,ilnd
110881,762203,ca4
110881,715804,ca3
110881,1108022,fladistctapp
110881,112632,scotus
110881,112669,scotus
110881,764383,ca4
110881,118363,scotus
110881,752128,ca4
110881,752141,ca7
110881,753033,ca7
110881,765922,ca8
110881,112844,scotus
110881,2380020,wied
110881,111376,scotus
110881,157188,ca10
110881,111104,scotus
110881,418074,ca9
110881,759589,ca10
110881,1971529,pa
110881,749312,ca2
110881,118323,scotus
110881,755588,ca5
110881,433545,ca4
110881,765405,ca7
110881,2031281,illappct
110881,765168,ca3
110881,2264837,calctapp
110881,420934,ca5
110881,765325,ca8
110881,756498,ca7
110881,419629,ca5
110881,416892,ca9
110881,606356,ca11
110881,416941,ca7
110881,457763,ca8
110881,445227,cadc
110881,443255,ca7
110881,754811,ca11
110881,766416,ca7
110881,433870,ca11
110881,433075,ca5
110881,417783,ca3
110881,439103,ca5
110881,2277458,njsuperctappdiv
110881,757096,ca8
110881,767083,ca10
110881,444434,ca8
110881,764846,ca7
110881,2576703,ilnd
110881,2967145,ca4
110881,431820,ca4
110881,1959519,njd
110881,761257,ca4
110881,2967216,ca4
110881,2320058,mied
110881,3002117,ca7
110881,3010135,ca3
110881,600449,ca8
110881,1954794,mtd
110881,2144618,mad
110881,2288807,mad
110881,4113696,risuperct
110881,3000484,ca7
110881,1978716,mtb
110881,809122,scotus
110881,1969446,mowd
110881,2307372,calctapp
110881,2301861,waed
110881,2966814,ca4
110881,2472202,flsd
110881,2996972,ca7
110881,2396822,ctd
110881,2470506,mnd
110881,2311036,lawd
110881,2388816,mowd
110881,2412985,rid
110881,3143740,illappct
110881,2346209,gamd
110881,2311306,prd
110881,3023024,ca8
110881,4401457,ca9
110881,2607147,coloctapp
110881,2350383,njsuperctappdiv
110881,2334163,njsuperctappdiv
110881,2425359,dcd
110881,2514056,wash
110881,2413185,ord
110881,2425382,ohsd
110881,2260123,scd
110881,2363935,wawd
110881,2413396,ilnd
110881,2353801,mied
110881,2347828,ohsd
110881,2355898,mnd
110881,2358597,reglrailreorgct
110881,2461677,tenn
110881,1959279,ohsd
110881,2347785,vaed
110881,2355993,iasd
110881,2357276,mssd
110881,2569926,njd
110881,3147146,illappct
110881,2967608,ca4
110881,2967110,ca4
110881,2994082,ca7
110881,5913,ca5
110881,8444,ca5
110881,3010320,ca3
110881,15636,ca5
110881,3022866,ca8
110881,19775,ca5
110881,19776,ca5
110881,19778,ca5
110881,19779,ca5
110881,4584016,ca7
110881,4584038,ca7
110881,4584056,ca7
110881,4493467,ca7
110881,4515620,ca4
110881,4493224,ca7
110881,2472166,cod
110881,3261346,arkag
110881,3049137,ca11
110881,4550984,scotus
110881,2499012,wiwd
110881,781063,ca5
110881,4689886,dcd
110881,3310527,coloag
110881,417713,ca3
110881,431749,ca6
110881,428411,ca3
110881,422104,ca8
110881,419928,ca3
110881,433026,ca5
110881,427710,ca8
110881,772439,ca4
110881,449041,ca6
110881,30592,ca5
110881,878127,mont
110881,475794,ca7
110881,2501257,ilnd
110881,2511141,flsd
110881,457799,ca10
110881,488534,ca4
110881,1381142,vaed
110881,2541977,nysd
110881,1396274,cod
110881,1394611,ilnd
110881,494179,ca7
110881,7210,ca5
110881,27561,ca5
110881,112768,scotus
110881,15335,ca5
110881,16147,ca5
110881,476362,ca7
110881,131162,scotus
110881,73053,ca11
110881,74435,ca11
110881,74436,ca11
110881,500682,ca5
110881,1408249,ilnd
110881,1408366,ilnd
110881,548370,ca4
110881,548678,ca9
110881,117952,scotus
110881,20095,ca5
110881,1433034,pawd
110881,33422,ca5
110881,520675,ca10
110881,74117,ca11
110881,74119,ca11
110881,1458083,paed
110881,1458987,txwd
110881,2531838,waed
110881,117927,scotus
110881,1446941,ohsd
110881,72757,ca11
110881,1455885,njd
110881,72758,ca11
110881,1456507,njd
110881,158914,ca10
110881,142883,scotus
110881,157044,ca10
110881,2578589,ctd
110881,2593377,wiwd
110881,2574805,prd
110881,198571,ca1
110881,2596632,alnd
110881,552393,ca7
110881,205437,ca11
110881,2567986,almd
110881,173058,ca10
110881,586356,ca7
110881,2568429,ohsd
110881,165725,ca10
110881,1736024,txwd
110881,1667642,wiwd
110881,1793566,ded
110881,1757964,paed
110881,1800240,vaed
110881,1882993,gasb
110881,1881165,mnd
110881,1840306,vaeb
110881,1825985,bap10
110881,1884276,mtd
110881,1138629,cal
110881,2476661,vawd
110881,1097786,fladistctapp
110881,454382,ca11
110881,1172185,alaska
110881,1439358,ca7
110881,1458552,paed
110881,1454364,tned
110881,1450899,mnd
110881,1451090,ilcd
110881,1453482,wyd
110881,1514004,wawd
110881,3010877,ca3
110881,803267,scotus
110881,797732,ca7
110881,1530667,insd
110881,785684,ca7
110881,793657,ca2
110881,1535370,njd
110881,1608138,cod
110881,1608502,miwd
110881,2922,ca2
110881,793349,ca2
110881,1458238,nynd
110881,2512225,nyed
110881,2511212,nynd
110881,8711575,mad
110881,8355089,masssuperct
110881,10339215,nysupctalbany
110881,10339261,nysupctalbany
110881,657168,ca2
110881,773394,ca2
110881,8704432,mad
110881,118317,scotus
110881,118317,scotus
110881,111308,scotus
110881,111308,scotus
110881,111308,scotus
110881,111308,scotus
110881,112040,scotus
110881,112040,scotus
110881,8926948,ca9
110881,7061959,ca9
110881,7067946,ca9
110881,1138629,cal
110881,7427850,calappdeptsuper
110881,8991784,ca9
110881,507763,ca2
110881,1615338,nyed
110881,1575630,nysd
110881,1675723,nywd
110881,1518195,nynd
110881,2380176,nyed
110881,1890522,nysd
110881,6036134,nyappdiv
110881,6032406,nyappdiv
110881,8970041,ca2
110881,759756,ca2
110881,7080281,ca9
110881,566809,ca2
110881,9001444,ca2
110881,1369314,nyed
110881,1687434,nysd
110881,1569400,nysd
110881,1401673,nynd
110881,8752960,nynd
110881,762112,ca2
110881,753744,ca2
110881,7077082,ca2
110881,2454315,nyed
110881,7092846,ca2
110881,779366,ca2
110881,7108373,ca2
110881,792911,ca2
110881,7074504,ca2
110881,7027152,ca2
110881,4493224,ca7
110881,4584016,ca7
110881,8930320,ca5
110881,8927367,ca5
110881,16147,ca5
110881,27561,ca5
110881,758346,ca5
110881,439103,ca5
110881,433026,ca5
110881,507119,ca5
110881,33422,ca5
110881,33422,ca5
110881,194596,ca1
110881,194872,ca1
110881,197756,ca1
110881,197448,ca1
110881,203902,ca1
110881,200290,ca1
110881,428527,ca1
110881,423903,ca1
110881,437684,ca1
110881,601485,ca1
110881,765085,ca1
110881,751213,ca1
110881,2964820,ca1
110881,2965068,ca1
110881,2961783,ca1
110881,2962052,ca1
110881,8932552,ca1
110881,8927669,ca1
110881,428527,ca1
110881,428527,ca1
110881,628597,ca1
110881,7892093,conn
110881,8894509,ctd
110881,7304985,pawd
110881,7310097,pawd
110881,9848309,nynd
110881,7324779,msnd
110881,8719510,pawd
110881,8718294,ohnd
110881,8727754,msnd
110881,809122,scotus
110881,4907723,wash
110881,7088939,ca4
110881,7121009,illappct
110881,7403709,njsuperctappdiv
110881,7169002,ca6
110881,118323,scotus
110881,118323,scotus
110881,131162,scotus
110881,1825985,bap10
110881,5133810,pacommwct
110881,5134420,pacommwct
110881,5237306,moctapp
110881,7031046,ca7
110881,7060855,ca7
110881,7063484,ca6
110881,7070201,ca6
110881,7070802,ca4
110881,7078334,ca7
110881,7070802,ca4
110881,7077119,ca4
110881,7053820,ca4
110881,7042235,ca8
110881,7035869,ca6
110881,7076582,ca4
110881,7077544,ca4
110881,7401137,njsuperctappdiv
110881,7401138,njsuperctappdiv
110881,7401385,njsuperctappdiv
110881,7630381,ala
110881,7902606,cadc
110881,8520048,vaeb
110881,8706387,ilnd
110881,8709695,miwd
110881,8718793,azd
110881,8901696,njd
110881,8902944,mnd
110881,8903996,mssd
110881,8897803,pamd
110881,8894432,paed
110881,8900530,njd
110881,8895716,wawd
110881,8928071,ca8
110881,8928127,ca3
110881,8930603,ca4
110881,8930603,ca4
110881,8927075,ca3
110881,8929611,ca4
110881,8926969,ca3
110881,8927289,ca3
110881,8935675,ca7
110881,8935791,ca8
110881,8935791,ca8
110881,8943773,ca10
110881,8959107,ca4
110881,8991751,ca4
110881,9027520,paed
110881,9017451,ca11
110881,9342962,tnmd
110881,72757,ca11
110881,72757,ca11
110881,111104,scotus
110881,74117,ca11
110881,111504,scotus
110881,111376,scotus
110881,112768,scotus
110881,112768,scotus
110881,112669,scotus
110881,112584,scotus
110881,520675,ca10
110881,600449,ca8
110881,733284,ca6
110881,733284,ca6
110881,757096,ca8
110881,757096,ca8
110881,766416,ca7
110881,766416,ca7
110881,1172185,alaska
110881,1971529,pa
110881,2461677,tenn
110881,3022866,ca8
110881,112632,scotus
110881,112632,scotus
110881,112844,scotus
110926,2633212,wyo
110926,452152,ca9
110926,610945,ca5
110926,1477202,utd
110926,2631997,orctapp
110926,2114012,alnd
110926,853143,ind
110926,1442239,ca7
110926,797712,ca2
110926,1208061,arizctapp
110926,797712,ca2
110926,856135,ca4
110926,3332182,connsuperct
110926,1205081,utah
110926,1264640,oklacrimapp
110926,597855,ca7
110926,786613,ca6
110926,2600333,nev
110926,1169258,idaho
110926,1665316,nyed
110926,1617082,ilnd
110926,2286761,ned
110926,1488453,dcd
110926,1993689,del
110926,473067,ca8
110926,155051,ca10
110926,1302290,neb
110926,2276304,calctapp
110926,618090,ca4
110926,1509187,nh
110926,1440983,pa
110926,1465811,mnd
110926,1081576,tenncrimapp
110926,2330357,nysd
110926,2590615,nmctapp
110926,767730,ca3
110926,788338,ca9
110926,1202677,ca9
110926,2631582,kan
110926,471855,ca9
110926,160190,ca10
110926,613099,ca8
110926,2633305,nev
110926,1616944,wisctapp
110926,471630,ca9
110926,465029,ca11
110926,812393,ca4
110926,471883,ca11
110926,2420527,nyed
110926,148719,ca5
110926,1512495,dc
110926,768574,ca6
110926,2641413,calctapp
110926,1428036,ned
110926,1476914,ri
110926,1203714,vactapp
110926,1626746,cand
110926,2132522,michctapp
110926,2649912,ca5
110926,1428240,wash
110926,627316,cadc
110926,1615382,iowactapp
110926,486409,ca5
110926,764221,ca9
110926,1517530,vid
110926,1985067,minnctapp
110926,601808,ca4
110926,617228,ca10
110926,174397,ca11
110926,794526,ca9
110926,2470951,nysd
110926,172192,ca10
110926,1066167,vactapp
110926,513961,ca7
110926,1217151,vactapp
110926,2463723,nysd
110926,185537,cadc
110926,1995367,indctapp
110926,2659714,dcd
110926,2959931,ca2
110926,1564829,kyctapp
110926,669838,ca6
110926,789403,ca6
110926,206592,ca11
110926,2099606,texcrimapp
110926,2463805,nysd
110926,654279,ca11
110926,806023,ca8
110926,1453557,arizctapp
110926,2100226,massappct
110926,785380,ca9
110926,498772,ca10
110926,469389,ca5
110926,4833410,texapp
110926,2580170,nysd
110926,1219119,wyo
110926,788193,ca9
110926,656132,ca6
110926,1462244,pa
110926,805369,ca7
110926,1567725,alacrimapp
110926,1618129,njd
110926,2426324,ohnd
110926,1599128,ilnd
110926,613238,ca6
110926,1585457,paed
110926,1215399,wash
110926,2387180,texapp
110926,1584876,minnctapp
110926,1593480,minnctapp
110926,4835476,calctapp
110926,1528196,azd
110926,2646309,calctapp
110926,1583458,innd
110926,767175,ca9
110926,1589514,idd
110926,884509,mont
110926,1598883,lactapp
110926,770308,ca7
110926,2959809,ca2
110926,1607132,iowa
110926,1992712,minn
110926,1601919,minnctapp
110926,671495,ca8
110926,2119866,calctapp
110926,2358522,tenncrimapp
110926,885417,mont
110926,1585753,waed
110926,488569,ca9
110926,2185450,ned
110926,3362383,connsuperct
110926,1393800,oklacrimapp
110926,1592606,gand
110926,4833521,ohioctapp
110926,1610373,mad
110926,775985,ca6
110926,481382,ca8
110926,2190161,minnctapp
110926,1225859,cal
110926,1591416,texcrimapp
110926,1588560,azd
110926,805493,ca10
110926,489920,ca9
110926,889710,mont
110926,866571,ca8
110926,4694927,tax
110926,627114,ca7
110926,805579,ca9
110926,2659256,ind
110926,165634,ca10
110926,682784,ca9
110926,487467,ca9
110926,480749,ca5
110926,2089388,del
110926,1642688,mich
110926,660260,ca8
110926,2574732,nysd
110926,679513,ca9
110926,4665002,vt
110926,1642711,fladistctapp
110926,1350134,minn
110926,480758,ca6
110926,2569722,iasd
110926,624290,ca5
110926,2579725,nysd
110926,1619148,mnd
110926,1255600,utah
110926,661803,ca9
110926,1233956,arizctapp
110926,1274651,wash
110926,678592,ca7
110926,166441,ca10
110926,661807,ca10
110926,1645453,casd
110926,1576176,moed
110926,2378841,tenn
110926,1465444,ohsd
110926,2662164,dcd
110926,1529272,flsd
110926,4848171,tenncrimapp
110926,2387488,cacd
110926,2458684,ohnd
110926,1519249,texapp
110926,1991978,nj
110926,3365889,connsuperct
110926,2659969,dcd
110926,2131943,mass
110926,2284517,dcd
110926,2109286,minnctapp
110926,1665559,lactapp
110926,2470804,wied
110926,1237111,minnctapp
110926,677897,ca9
110926,1642157,la
110926,654260,ca9
110926,672131,ca10
110926,1806993,fla
110926,497065,ca10
110926,1309488,wva
110926,2277284,vt
110926,790004,ca7
110926,2132411,wawd
110926,673875,ca6
110926,2094930,illappct
110926,657239,ca9
110926,2635704,nev
110926,889126,mont
110926,482555,ca8
110926,2635589,utah
110926,4853935,michctapp
110926,674630,ca7
110926,2671506,ca10
110926,1680892,azd
110926,673929,ca9
110926,2680395,calctapp
110926,1013047,ca4
110926,4854461,michctapp
110926,1402773,pamd
110926,2015192,indctapp
110926,2607293,wash
110926,1265946,nmctapp
110926,2191740,michctapp
110926,2102553,wis
110926,775615,ca9
110926,2185350,vaed
110926,2103600,pasuperct
110926,1276141,va
110926,775711,ca7
110926,2586308,nm
110926,4638223,ca6
110926,2195258,paeb
110926,698661,ca4
110926,2182835,nmd
110926,4861130,ca9
110926,1705066,alacivapp
110926,1707391,lactapp
110926,1703307,fladistctapp
110926,1667711,tex
110926,2671920,ca10
110926,778835,ca9
110926,1726660,fladistctapp
110926,1744691,minnctapp
110926,1679910,minnctapp
110926,777501,ca7
110926,776634,ca3
110926,1734614,mssd
110926,498211,ca9
110926,777647,ca11
110926,1529845,texapp
110926,2160469,dc
110926,4768749,kan
110926,2176552,calctapp
110926,1422149,dcd
110926,1366466,wyo
110926,1361526,pawd
110926,1723596,iowa
110926,4852147,ca9
110926,2177823,pasuperct
110926,1394098,paed
110926,4853833,coloctapp
110926,2177810,wvnd
110926,1668246,fladistctapp
110926,1701116,neb
110926,1747350,alacrimapp
110926,1782305,lactapp
110926,1377716,ky
110926,2182549,minnctapp
110926,2156309,mnd
110926,820682,ca4
110926,2942849,texcrimapp
110926,2942850,texcrimapp
110926,1816552,dcd
110926,1288327,cal
110926,1892433,minnctapp
110926,1347950,minn
110926,1889725,paed
110926,2171346,hid
110926,1891629,njsuperctappdiv
110926,1680108,dcd
110926,1711299,iowa
110926,1405637,ca3
110926,1904063,minn
110926,4868118,ca6
110926,1904734,cacd
110926,695558,ca7
110926,2663988,dcd
110926,1888803,flsd
110926,1818601,fla
110926,2669012,ca6
110926,673188,ca9
110926,215637,ca9
110926,2207189,minnctapp
110926,698675,ca6
110926,1401629,nced
110926,1907105,pa
110926,1812295,mssd
110926,1762675,insd
110926,2219541,minn
110926,1251692,neb
110926,680775,ca9
110926,680786,ca11
110926,2455504,ky
110926,1812782,paed
110926,1429033,alaskactapp
110926,793936,ca9
110926,789028,ca9
110926,2684693,connappct
110926,1766666,ky
110926,482061,ca9
110926,2127172,calctapp
110926,1801825,cal
110926,1200505,utah
110926,1807537,alacrimapp
110926,4865660,michctapp
110926,2270710,ohnd
110926,713995,cadc
110926,513333,ca10
110926,4872813,del
110926,889919,mont
110926,4873736,njsuperctappdiv
110926,1767023,cacd
110926,683187,ca7
110926,507776,ca3
110926,674384,ca9
110926,702967,ca9
110926,2387024,cal
110926,4878924,michctapp
110926,2220335,minn
110926,1493713,mdctspecapp
110926,4878475,pa
110926,2224358,minn
110926,4878476,pa
110926,510725,ca8
110926,1479736,vaed
110926,1023304,ca4
110926,4878786,calctapp
110926,2230034,ill
110926,1414390,kan
110926,2270462,ky
110926,2270464,calctapp
110926,1867474,hid
110926,496675,ca9
110926,1895016,alacrimapp
110926,1789051,kyctapp
110926,1300746,neb
110926,2302690,ri
110926,693415,ca10
110926,1908962,ohnd
110926,2708642,ca7
110926,1420738,ilnd
110926,712981,ca9
110926,1856529,minn
110926,1059323,va
110926,2207829,iowa
110926,1869606,lawd
110926,1862506,michctapp
110926,1857453,minnctapp
110926,863672,miss
110926,2702431,ohioctapp
110926,1837614,iowa
110926,702515,ca9
110926,1348677,minnctapp
110926,2695852,ohioctcl
110926,1997609,michctapp
110926,2687561,iowa
110926,676469,ca4
110926,1814564,iowa
110926,4888971,conn
110926,4886953,ohioctapp
110926,3012164,ca3
110926,1496889,texapp
110926,37901,ca5
110926,824286,mich
110926,2207863,minnctapp
110926,2677991,ca10
110926,2705622,ohioctapp
110926,1836930,lactapp
110926,807554,ca3
110926,1063916,vactapp
110926,1316574,wash
110926,4688531,indctapp
110926,1360042,nmctapp
110926,790029,ca8
110926,901058,sd
110926,793122,ca9
110926,1369530,kyctapp
110926,1085489,idahoctapp
110926,707559,ca8
110926,1065931,vactapp
110926,2176094,michctapp
110926,1063921,vactapp
110926,1063927,vactapp
110926,1897879,vtd
110926,68097,ca5
110926,1367489,utahctapp
110926,68100,ca5
110926,6304833,nysupct
110926,815637,ca9
110926,890550,idahoctapp
110926,1892671,iowa
110926,44558,ca5
110926,2232641,neb
110926,508250,ca9
110926,2007974,ill
110926,1360947,ca7
110926,1506450,kyctapp
110926,746586,ca9
110926,1442915,del
110926,1380845,ca7
110926,1062219,vactapp
110926,1442962,utahctapp
110926,1282859,orctapp
110926,819153,ca6
110926,2692350,ohioctapp
110926,1032085,wis
110926,987956,wis
110926,2706785,ohioctapp
110926,4897655,ca8
110926,2782820,ca5
110926,1895416,dc
110926,1883112,utd
110926,2582754,utahctapp
110926,2243631,indctapp
110926,2233547,mich
110926,8459745,ca2
110926,527024,ca6
110926,699576,ca7
110926,741157,ca9
110926,1058285,tenn
110926,8439276,ca2
110926,8439276,ca2
110926,691383,ca9
110926,720623,ca11
110926,2731493,ca5
110926,2266357,calctapp
110926,60282,ca5
110926,1813485,dcd
110926,4904658,ca7
110926,2581785,kan
110926,1098075,ala
110926,717563,ca9
110926,2929865,texapp
110926,1043269,wva
110926,1087958,scotus
110926,902070,sd
110926,1926004,minnctapp
110926,1100352,fla
110926,1439793,ky
110926,8465177,ca2
110926,71509,ca11
110926,1068353,vactapp
110926,71503,ca11
110926,743883,ca9
110926,712142,ca9
110926,1894458,minnctapp
110926,540870,ca7
110926,1362463,ca2
110926,701298,ca10
110926,4929004,ca6
110926,2400136,mied
110926,4957298,ca6
110926,736787,ca9
110926,2202827,minn
110926,1037576,ca6
110926,9459919,nysupctkings
110926,2223930,ny
110926,1578729,minn
110926,1102857,alacrimapp
110926,1887671,alacrimapp
110926,2282351,vt
110926,2277768,md
110926,1114159,fladistctapp
110926,2255123,calctapp
110926,2292843,mdd
110926,2710721,mich
110926,1043573,vt
110926,1905154,nhb
110926,1931166,pasuperct
110926,1095080,ala
110926,2260919,txed
110926,1453774,mied
110926,2102295,texcrimapp
110926,1091388,fladistctapp
110926,739330,ca8
110926,1584587,alacrimapp
110926,1931339,dc
110926,526799,ca9
110926,1040831,ca6
110926,996861,ca4
110926,111492,scotus
110926,728163,ca11
110926,61800,ca5
110926,1460509,ilnd
110926,542879,ca6
110926,1912402,alacrimapp
110926,5295210,calctapp
110926,2301654,calctapp
110926,733826,ca7
110926,542882,ca6
110926,1462377,flsd
110926,2388269,ctd
110926,111509,scotus
110926,1457799,cand
110926,723990,ca8
110926,2477810,pawd
110926,2218707,mass
110926,1039308,ca9
110926,1468126,pamd
110926,737517,ca11
110926,1947182,nmd
110926,2302314,calctapp
110926,1886959,njsuperctappdiv
110926,1596755,wis
110926,2572755,arizctapp
110926,1515282,flmd
110926,783675,ca9
110926,2256192,calctapp
110926,1956014,minnctapp
110926,1039787,ca10
110926,5312532,dcd
110926,2298944,ilnd
110926,5309446,utahctapp
110926,10222419,vaed
110926,767259,ca9
110926,1864143,wis
110926,2731970,ca5
110926,2109753,neb
110926,2284640,mad
110926,1428723,kyed
110926,1465445,ohnd
110926,1864223,sd
110926,1627684,alacrimapp
110926,2922262,texapp
110926,2762098,sd
110926,1634111,ky
110926,5296755,ca9
110926,2299209,md
110926,1634163,nhd
110926,2309917,mdd
110926,2280788,mo
110926,2299290,nywd
110926,2299290,nywd
110926,729716,ca7
110926,733237,cadc
110926,1149646,lactapp
